row_id,order_id,order__date,ship__date,ship__mode,customer_id,customer__name,segment,country,city,state,postal__code,region,product_id,category,sub-_category,product__name,sales
8579,CA-2018-146164,22-12-2018,26-12-2018,Standard Class,CM-12190,charlotte melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-ST-10001228,Office Supplies,Storage,personal file boxes with fold-down carry handle,31.16
8580,CA-2017-111605,27-12-2017,02-01-2018,Standard Class,JW-15955,joni wasserman,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-LA-10002368,Office Supplies,Labels,avery 479,2.61
8581,CA-2015-130673,20-05-2015,22-05-2015,Second Class,MC-17590,matt collister,Corporate,United States,San Marcos,Texas,78666.0,Central,FUR-FU-10003489,Furniture,Furnishings,contemporary borderless frame,10.332
8582,CA-2015-130673,20-05-2015,22-05-2015,Second Class,MC-17590,matt collister,Corporate,United States,San Marcos,Texas,78666.0,Central,OFF-PA-10000289,Office Supplies,Paper,xerox 213,10.368
8583,CA-2015-130673,20-05-2015,22-05-2015,Second Class,MC-17590,matt collister,Corporate,United States,San Marcos,Texas,78666.0,Central,TEC-AC-10004227,Technology,Accessories,sandisk ultra 16 gb microsdhc class 10 memory card,20.784
8584,CA-2015-130673,20-05-2015,22-05-2015,Second Class,MC-17590,matt collister,Corporate,United States,San Marcos,Texas,78666.0,Central,OFF-ST-10000636,Office Supplies,Storage,rogers profile extra capacity storage tub,66.96
8585,CA-2015-104808,04-02-2015,08-02-2015,Second Class,MH-17440,mark haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",17.248
8586,US-2018-132927,09-12-2018,15-12-2018,Standard Class,RD-19720,roger demir,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"wilson jones 1"" hanging dubllock ring binders",11.088
8587,CA-2018-162015,11-07-2018,18-07-2018,Standard Class,KB-16240,karen bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,logitech p710e mobile speakerphone,1287.45
8588,CA-2018-162015,11-07-2018,18-07-2018,Standard Class,KB-16240,karen bern,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AP-10003040,Office Supplies,Appliances,fellowes 8 outlet superior workstation surge protector w/o phone/fax/modem protection,168.1
8589,CA-2016-138492,15-05-2016,22-05-2016,Standard Class,FC-14335,fred chung,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10002583,Office Supplies,Storage,fellowes neat ideas storage cubes,51.968
8590,CA-2018-145338,29-01-2018,01-02-2018,First Class,BD-11770,bryan davis,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002053,Office Supplies,Art,"premium writing pencils, soft, #2 by central association for the blind",4.768
8591,CA-2018-126676,29-09-2018,01-10-2018,First Class,FH-14365,fred hopkins,Corporate,United States,Hempstead,New York,11550.0,East,OFF-EN-10004846,Office Supplies,Envelopes,letter or legal size expandable poly string tie envelopes,7.98
8592,CA-2018-101700,23-04-2018,26-04-2018,First Class,SO-20335,sean o'donnell,Consumer,United States,Greeley,Colorado,80634.0,West,OFF-EN-10003134,Office Supplies,Envelopes,staple envelope,18.688
8593,CA-2018-101700,23-04-2018,26-04-2018,First Class,SO-20335,sean o'donnell,Consumer,United States,Greeley,Colorado,80634.0,West,FUR-FU-10001025,Furniture,Furnishings,"eldon imàge series desk accessories, clear",11.664
8594,CA-2018-159667,09-11-2018,13-11-2018,Standard Class,PM-19135,peter mcvee,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002567,Technology,Accessories,logitech g602 wireless gaming mouse,191.976
8595,CA-2018-159667,09-11-2018,13-11-2018,Standard Class,PM-19135,peter mcvee,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004094,Technology,Phones,motorola l703cm,499.168
8596,CA-2015-111934,05-05-2015,07-05-2015,First Class,GD-14590,giulietta dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004364,Office Supplies,Binders,storex dura pro binders,11.88
8597,CA-2015-111934,05-05-2015,07-05-2015,First Class,GD-14590,giulietta dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-PA-10000474,Office Supplies,Paper,easy-staple paper,35.44
8598,US-2017-117387,27-10-2017,31-10-2017,Standard Class,PA-19060,pete armstrong,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004308,Office Supplies,Binders,avery legal 4-ring binder,67.136
8599,CA-2015-141110,26-11-2015,01-12-2015,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727.0,West,OFF-BI-10002012,Office Supplies,Binders,wilson jones easy flow ii sheet lifters,4.32
8600,CA-2015-141110,26-11-2015,01-12-2015,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727.0,West,OFF-PA-10002586,Office Supplies,Paper,xerox 1970,14.94
8601,CA-2015-141110,26-11-2015,01-12-2015,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727.0,West,OFF-AP-10000692,Office Supplies,Appliances,fellowes mighty 8 compact surge protector,40.54
8602,CA-2015-141110,26-11-2015,01-12-2015,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727.0,West,OFF-BI-10001553,Office Supplies,Binders,spinevue locking slant-d ring binders by cardinal,7.312
8603,US-2015-133949,31-12-2015,31-12-2015,Same Day,JL-15175,james lanier,Home Office,United States,Reno,Nevada,89502.0,West,TEC-PH-10004908,Technology,Phones,panasonic kx ts3282w corded phone,475.944
8604,US-2017-116365,03-01-2017,08-01-2017,Standard Class,CA-12310,christine abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002217,Technology,Accessories,imation clip usb flash drive - 8 gb,30.08
8605,US-2017-116365,03-01-2017,08-01-2017,Standard Class,CA-12310,christine abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002942,Technology,Accessories,wd my passport ultra 1tb portable external hard drive,165.6
8606,US-2017-116365,03-01-2017,08-01-2017,Standard Class,CA-12310,christine abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002890,Technology,Phones,at&t 17929 lendline telephone,180.96
8607,CA-2018-162936,18-08-2018,22-08-2018,Standard Class,CM-12160,charles mccrossin,Consumer,United States,New Bedford,Massachusetts,2740.0,East,TEC-AC-10003614,Technology,Accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 10/pack",23.18
8608,CA-2015-151946,04-06-2015,09-06-2015,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002878,Furniture,Furnishings,"seth thomas 14"" day/date wall clock",56.96
8609,CA-2015-151946,04-06-2015,09-06-2015,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001626,Office Supplies,Appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",15.56
8610,CA-2015-151946,04-06-2015,09-06-2015,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10003272,Furniture,Bookcases,o'sullivan living dimensions 5-shelf bookcases,353.568
8611,CA-2015-151946,04-06-2015,09-06-2015,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002191,Furniture,Furnishings,g.e. halogen desk lamp bulbs,13.96
8612,CA-2018-123624,13-11-2018,17-11-2018,Second Class,SE-20110,sanjit engle,Consumer,United States,Oxnard,California,93030.0,West,TEC-AC-10000682,Technology,Accessories,kensington k72356us mouse-in-a-box usb desktop mouse,82.95
8613,CA-2017-146437,28-01-2017,01-02-2017,Second Class,HG-14965,henry goldwyn,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10000588,Office Supplies,Art,newell 345,39.68
8614,CA-2017-138233,09-11-2017,14-11-2017,Standard Class,PF-19165,philip fox,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002001,Technology,Accessories,logitech wireless gaming headset g930,479.97
8615,CA-2017-165918,10-09-2017,14-09-2017,Standard Class,BD-11770,bryan davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-LA-10003720,Office Supplies,Labels,avery 487,7.38
8616,CA-2017-165918,10-09-2017,14-09-2017,Standard Class,BD-11770,bryan davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,Office Supplies,Binders,storex dura pro binders,14.256
8617,CA-2017-165918,10-09-2017,14-09-2017,Standard Class,BD-11770,bryan davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-PA-10000100,Office Supplies,Paper,xerox 1945,81.98
8618,CA-2017-165918,10-09-2017,14-09-2017,Standard Class,BD-11770,bryan davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,Office Supplies,Binders,jm magazine binder,39.624
8619,CA-2018-117513,03-03-2018,08-03-2018,Standard Class,BT-11395,bill tyler,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10001520,Furniture,Tables,"lesro sheffield collection coffee table, end table, center table, corner table",399.672
8620,CA-2018-132437,08-09-2018,13-09-2018,Second Class,EM-14095,eudokia martin,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001031,Office Supplies,Storage,adjustable personal file tote,65.12
8621,US-2018-119319,06-11-2018,09-11-2018,Second Class,LC-17050,liz carlisle,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10003878,Furniture,Furnishings,"linden 10"" round wall clock, black",30.56
8622,CA-2018-104318,13-05-2018,18-05-2018,Standard Class,FH-14275,frank hawley,Corporate,United States,Franklin,Tennessee,37064.0,South,OFF-AP-10000358,Office Supplies,Appliances,fellowes basic home/office series surge protectors,20.768
8623,US-2017-114230,27-11-2017,01-12-2017,Standard Class,CM-12235,chris mcafee,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000876,Office Supplies,Storage,eldon simplefile box office,39.808
8624,CA-2016-136147,13-11-2016,18-11-2016,Standard Class,FM-14380,fred mcmath,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10004224,Office Supplies,Binders,catalog binders with expanding posts,121.104
8625,CA-2016-136147,13-11-2016,18-11-2016,Standard Class,FM-14380,fred mcmath,Consumer,United States,Miami,Florida,33178.0,South,TEC-AC-10004568,Technology,Accessories,maxell lto ultrium - 800 gb,111.96
8626,CA-2016-156118,08-12-2016,12-12-2016,Standard Class,HG-14965,henry goldwyn,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10000533,Office Supplies,Paper,southworth parchment paper & envelopes,15.696
8627,CA-2016-164084,07-09-2016,12-09-2016,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003638,Office Supplies,Storage,mobile personal file cube,70.26
8628,CA-2016-164084,07-09-2016,12-09-2016,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011.0,East,TEC-AC-10002305,Technology,Accessories,keytronic e03601u1 - keyboard - beige,90.0
8629,CA-2016-164084,07-09-2016,12-09-2016,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10000605,Office Supplies,Binders,"acco pressboard covers with storage hooks, 9 1/2"" x 11"", executive red",6.096
8630,CA-2016-164084,07-09-2016,12-09-2016,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10003569,Furniture,Tables,bretford cr8500 series meeting room furniture,481.176
8631,CA-2016-164084,07-09-2016,12-09-2016,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-FA-10003059,Office Supplies,Fasteners,assorted color push pins,7.24
8632,CA-2017-107783,28-07-2017,29-07-2017,First Class,OT-18730,olvera toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,FUR-BO-10004409,Furniture,Bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",177.45
8633,CA-2017-107783,28-07-2017,29-07-2017,First Class,OT-18730,olvera toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,gbc ibimaster 500 manual proclick binding system,1369.764
8634,CA-2017-107783,28-07-2017,29-07-2017,First Class,OT-18730,olvera toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-AP-10004052,Office Supplies,Appliances,"hoover replacement belts for soft guard & commercial ltweight upright vacs, 2/pk",9.48
8635,CA-2018-159793,25-08-2018,29-08-2018,Standard Class,SV-20365,seth vernon,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-BO-10001798,Furniture,Bookcases,bush somerset collection bookcase,130.98
8636,CA-2015-160094,30-04-2015,02-05-2015,First Class,JM-16195,justin mackendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10004010,Office Supplies,Art,hunt boston vacuum mount ks pencil sharpener,174.95
8637,CA-2015-160094,30-04-2015,02-05-2015,First Class,JM-16195,justin mackendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-ST-10000585,Office Supplies,Storage,economy rollaway files,826.0
8638,CA-2018-151281,27-04-2018,02-05-2018,Standard Class,HM-14980,henry macallister,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10000397,Furniture,Furnishings,luxo economy swing arm lamp,139.58
8639,CA-2018-118346,23-07-2018,24-07-2018,First Class,PO-19180,philisse overcash,Home Office,United States,Kenosha,Wisconsin,53142.0,Central,TEC-AC-10000736,Technology,Accessories,logitech g600 mmo gaming mouse,399.95
8640,CA-2015-129819,13-12-2015,15-12-2015,Second Class,KC-16675,kimberly carter,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10004970,Office Supplies,Binders,"accohide 3-ring binder, blue, 1""",12.39
8641,US-2018-148551,12-01-2018,16-01-2018,Standard Class,DB-13120,david bremer,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,Office Supplies,Binders,gbc ibimaster 500 manual proclick binding system,760.98
8642,CA-2018-147767,02-12-2018,02-12-2018,Same Day,SV-20935,susan vittorini,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-BI-10001670,Office Supplies,Binders,vinyl sectional post binders,67.86
8643,CA-2016-108259,08-11-2016,15-11-2016,Standard Class,NS-18640,noel staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-FA-10000624,Office Supplies,Fasteners,oic binder clips,31.504
8644,CA-2016-108259,08-11-2016,15-11-2016,Standard Class,NS-18640,noel staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-LA-10002945,Office Supplies,Labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",5.04
8645,CA-2016-108259,08-11-2016,15-11-2016,Standard Class,NS-18640,noel staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000315,Office Supplies,Binders,poly designer cover & back,39.879
8646,CA-2016-108259,08-11-2016,15-11-2016,Standard Class,NS-18640,noel staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10000023,Furniture,Furnishings,eldon wave desk accessories,4.712
8647,CA-2017-113341,25-11-2017,29-11-2017,Standard Class,MH-17455,mark hamilton,Consumer,United States,Los Angeles,California,90032.0,West,FUR-CH-10004698,Furniture,Chairs,"padded folding chairs, black, 4/carton",194.352
8648,US-2016-131842,05-12-2016,08-12-2016,First Class,RR-19525,rick reed,Corporate,United States,Nashville,Tennessee,37211.0,South,FUR-CH-10004477,Furniture,Chairs,"global push button manager's chair, indigo",97.424
8649,CA-2017-164574,29-07-2017,03-08-2017,Standard Class,RH-19555,ritsa hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003816,Office Supplies,Storage,fellowes high-stak drawer files,704.76
8650,CA-2017-164574,29-07-2017,03-08-2017,Standard Class,RH-19555,ritsa hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10002429,Office Supplies,Binders,"premier elliptical ring binder, black",27.396
8651,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-FA-10000840,Office Supplies,Fasteners,oic thumb-tacks,5.7
8652,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10001918,Furniture,Furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,14.19
8653,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-SU-10001574,Office Supplies,Supplies,acme value line scissors,7.3
8654,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10001606,Technology,Accessories,logitech wireless performance mouse mx for pc and mac,199.98
8655,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003399,Technology,Accessories,memorex mini travel drive 64 gb usb 2.0 flash drive,144.96
8656,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10000865,Technology,Accessories,wd my passport ultra 500gb portable external hard drive,118.0
8657,CA-2015-142769,13-09-2015,13-09-2015,Same Day,RP-19390,resi pölking,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10002923,Office Supplies,Paper,xerox 1942,48.94
